word,shape,distinct,meaning
frip,CCVC,no,
frit,CCVC,no,
frik,CCVC,no,freak
fris,CCVC,yes,hiss
friz,CCVC,no,freeze
frif,CCVC,no,
friv,CCVC,no,
frix,CCVC,yes,fish
frij,CCVC,no,
fric,CCVC,no,
friC,CCVC,no,
frem,CCVC,no,
fren,CCVC,no,danish e vowel sound
freq,CCVC,no,
freb,CCVC,no,
fred,CCVC,no,vowel large E sound
freg,CCVC,no,
frep,CCVC,no,
fret,CCVC,no,frame
frek,CCVC,no,
fres,CCVC,no,
frez,CCVC,no,phrase
fref,CCVC,no,
frev,CCVC,no,
frex,CCVC,no,
frej,CCVC,no,
frec,CCVC,no,
freC,CCVC,no,
fram,CCVC,no,
fran,CCVC,no,
fraq,CCVC,no,
frab,CCVC,no,
frad,CCVC,no,
frag,CCVC,no,
frap,CCVC,no,
frat,CCVC,no,
frak,CCVC,no,
fras,CCVC,yes,sail
fraz,CCVC,no,
fraf,CCVC,no,
frav,CCVC,no,
frax,CCVC,no,fresh
fraj,CCVC,no,
frac,CCVC,no,
fraC,CCVC,no,
fral,CCVC,no,
frar,CCVC,no,
from,CCVC,no,
fron,CCVC,no,
froq,CCVC,no,
frob,CCVC,no,
frod,CCVC,no,
frog,CCVC,no,
frop,CCVC,no,
frot,CCVC,no,
frok,CCVC,no,
fros,CCVC,no,
froz,CCVC,no,
frof,CCVC,no,
frov,CCVC,no,
frox,CCVC,no,
froj,CCVC,no,
froc,CCVC,no,
froC,CCVC,no,fear
frol,CCVC,no,
fror,CCVC,no,
frum,CCVC,no,
frun,CCVC,no,
fruq,CCVC,no,
frub,CCVC,no,
frud,CCVC,no,
frug,CCVC,no,
frup,CCVC,no,
frut,CCVC,no,
fruk,CCVC,no,
frus,CCVC,no,
fruz,CCVC,no,
fruf,CCVC,no,
fruv,CCVC,no,
frux,CCVC,no,
fruj,CCVC,no,
fruc,CCVC,no,
fruC,CCVC,no,
frul,CCVC,no,
frur,CCVC,no,
vrim,CCVC,no,
vrin,CCVC,no,
vriq,CCVC,no,
vrib,CCVC,no,
vrid,CCVC,no,
vrig,CCVC,no,
vrip,CCVC,no,
vrit,CCVC,no,
vrik,CCVC,no,
vris,CCVC,no,
vriz,CCVC,no,
vrif,CCVC,no,
vriv,CCVC,no,
vrix,CCVC,no,
vrij,CCVC,no,
vric,CCVC,no,
vriC,CCVC,no,wood
vrem,CCVC,no,
vren,CCVC,no,
vreq,CCVC,no,
vreb,CCVC,no,
vred,CCVC,no,
vreg,CCVC,no,
vrep,CCVC,no,
vret,CCVC,no,settle
vrek,CCVC,no,
vres,CCVC,no,
vrez,CCVC,no,
vref,CCVC,no,
vrev,CCVC,no,
vrex,CCVC,no,
vrej,CCVC,no,
vrec,CCVC,no,
vreC,CCVC,no,
vram,CCVC,no,insight
vran,CCVC,no,
vraq,CCVC,no,
vrab,CCVC,no,
vrad,CCVC,no,
vrag,CCVC,no,
vrap,CCVC,no,
vrat,CCVC,no,
vrak,CCVC,no,
vras,CCVC,no,
vraz,CCVC,no,
vraf,CCVC,no,
vrav,CCVC,no,
vrax,CCVC,no,
vraj,CCVC,no,average
vrac,CCVC,no,
vraC,CCVC,no,
vral,CCVC,no,
vrar,CCVC,no,
vrom,CCVC,no,
vron,CCVC,no,
vroq,CCVC,no,
vrob,CCVC,no,
vrod,CCVC,no,
vrog,CCVC,no,
vrop,CCVC,no,
vrot,CCVC,no,
vrok,CCVC,no,
vros,CCVC,no,
vroz,CCVC,no,
vrof,CCVC,no,
vrov,CCVC,no,
vrox,CCVC,no,
vroj,CCVC,no,
vroc,CCVC,no,
vroC,CCVC,no,
vrol,CCVC,no,
vror,CCVC,no,
vrum,CCVC,no,
vrun,CCVC,no,ocean
vruq,CCVC,no,
vrub,CCVC,no,
vrud,CCVC,no,
vrug,CCVC,no,10^18
vrup,CCVC,no,
vrut,CCVC,no,
vruk,CCVC,no,
vrus,CCVC,no,
vruz,CCVC,no,
vruf,CCVC,no,
vruv,CCVC,no,
vrux,CCVC,no,
vruj,CCVC,no,
vruc,CCVC,no,
vruC,CCVC,no,
vrul,CCVC,no,
vrur,CCVC,no,
crim,CCVC,no,
crin,CCVC,no,
criq,CCVC,no,
crib,CCVC,no,
crid,CCVC,no,
crig,CCVC,no,
crip,CCVC,no,
crit,CCVC,no,threat
crik,CCVC,no,
cris,CCVC,no,
criz,CCVC,no,
crif,CCVC,no,
criv,CCVC,no,
crix,CCVC,no,
crij,CCVC,no,
cric,CCVC,no,
criC,CCVC,no,
crem,CCVC,no,
cren,CCVC,no,
creq,CCVC,no,
creb,CCVC,no,
cred,CCVC,no,
creg,CCVC,no,
crep,CCVC,no,
cret,CCVC,no,
crek,CCVC,no,
cres,CCVC,no,
crez,CCVC,no,
cref,CCVC,no,
crev,CCVC,no,
crex,CCVC,no,
crej,CCVC,no,
crec,CCVC,no,
creC,CCVC,no,
cram,CCVC,no,
cran,CCVC,no,
craq,CCVC,no,
crab,CCVC,no,
crad,CCVC,no,
crag,CCVC,no,
crap,CCVC,no,
crat,CCVC,no,
crak,CCVC,no,10^33
cras,CCVC,no,
craz,CCVC,no,
craf,CCVC,no,
crav,CCVC,no,thrive
crax,CCVC,no,
craj,CCVC,no,
crac,CCVC,no,
craC,CCVC,no,
cral,CCVC,no,hill
crar,CCVC,no,
crom,CCVC,no,
cron,CCVC,no,south
croq,CCVC,no,
crob,CCVC,no,
crod,CCVC,no,
crog,CCVC,no,
crop,CCVC,no,c sound
crot,CCVC,no,
crok,CCVC,no,
cros,CCVC,no,art
croz,CCVC,no,
crof,CCVC,no,
crov,CCVC,no,
crox,CCVC,no,
croj,CCVC,no,
croc,CCVC,no,
croC,CCVC,no,
crol,CCVC,no,
cror,CCVC,no,
crum,CCVC,no,through/tunnel
crun,CCVC,no,
cruq,CCVC,no,
crub,CCVC,no,
crud,CCVC,no,
crug,CCVC,no,amphibian
crup,CCVC,no,
crut,CCVC,no,puzzle
cruk,CCVC,no,
crus,CCVC,no,
cruz,CCVC,no,
cruf,CCVC,no,
cruv,CCVC,no,
crux,CCVC,no,
cruj,CCVC,no,
cruc,CCVC,no,
cruC,CCVC,no,
crul,CCVC,no,
crur,CCVC,no,
