word,shape,distinct,meaning
plelp,CCVCC,yes,
plelt,CCVCC,yes,
plelk,CCVCC,yes,
plelf,CCVCC,yes,
plelv,CCVCC,yes,
plelx,CCVCC,yes,
plerm,CCVCC,yes,
plern,CCVCC,yes,
plerb,CCVCC,yes,
plerd,CCVCC,yes,
plerg,CCVCC,yes,
plerp,CCVCC,yes,
plert,CCVCC,yes,
plerk,CCVCC,yes,
plerf,CCVCC,yes,
plerv,CCVCC,yes,
plerx,CCVCC,yes,
plamp,CCVCC,yes,plump
pland,CCVCC,yes,
plant,CCVCC,yes,plant
plank,CCVCC,yes,
plaqk,CCVCC,yes,
pladj,CCVCC,yes,
platx,CCVCC,yes,
plakx,CCVCC,yes,
plasp,CCVCC,yes,
plast,CCVCC,yes,
plask,CCVCC,yes,
plaft,CCVCC,yes,
plaxt,CCVCC,yes,
plalb,CCVCC,yes,
plald,CCVCC,yes,
plalp,CCVCC,yes,
plalt,CCVCC,yes,
plalk,CCVCC,yes,
plalf,CCVCC,yes,
plalv,CCVCC,yes,
plalx,CCVCC,yes,
plarm,CCVCC,yes,
plarn,CCVCC,yes,
plarb,CCVCC,yes,
plard,CCVCC,yes,
plarg,CCVCC,yes,
plarp,CCVCC,yes,
plart,CCVCC,yes,
plark,CCVCC,yes,
plarf,CCVCC,yes,
plarv,CCVCC,yes,
plarx,CCVCC,yes,
plomp,CCVCC,yes,
plond,CCVCC,yes,
plont,CCVCC,yes,
plonk,CCVCC,yes,
ploqk,CCVCC,yes,
plodj,CCVCC,yes,
plotx,CCVCC,yes,
plokx,CCVCC,yes,
plosp,CCVCC,yes,
plost,CCVCC,yes,
plosk,CCVCC,yes,
ploft,CCVCC,yes,
ploxt,CCVCC,yes,
plolb,CCVCC,yes,
plold,CCVCC,yes,
plolp,CCVCC,yes,
plolt,CCVCC,yes,
plolk,CCVCC,yes,
plolf,CCVCC,yes,
plolv,CCVCC,yes,
plolx,CCVCC,yes,
plorm,CCVCC,yes,
plorn,CCVCC,yes,
plorb,CCVCC,yes,
plord,CCVCC,yes,
plorg,CCVCC,yes,
plorp,CCVCC,yes,
plort,CCVCC,yes,
plork,CCVCC,yes,
plorf,CCVCC,yes,
plorv,CCVCC,yes,
plorx,CCVCC,yes,
plump,CCVCC,yes,
plund,CCVCC,yes,
plunt,CCVCC,yes,
plunk,CCVCC,yes,
pluqk,CCVCC,yes,
pludj,CCVCC,yes,
plutx,CCVCC,yes,
plukx,CCVCC,yes,
plusp,CCVCC,yes,
plust,CCVCC,yes,
plusk,CCVCC,yes,
pluft,CCVCC,yes,
pluxt,CCVCC,yes,
plulb,CCVCC,yes,
pluld,CCVCC,yes,
plulp,CCVCC,yes,
plult,CCVCC,yes,
plulk,CCVCC,yes,
plulf,CCVCC,yes,
plulv,CCVCC,yes,
plulx,CCVCC,yes,
plurm,CCVCC,yes,
plurn,CCVCC,yes,
plurb,CCVCC,yes,
plurd,CCVCC,yes,
plurg,CCVCC,yes,
plurp,CCVCC,yes,
plurt,CCVCC,yes,
plurk,CCVCC,yes,
plurf,CCVCC,yes,
plurv,CCVCC,yes,
plurx,CCVCC,yes,
primp,CCVCC,yes,
prind,CCVCC,yes,
print,CCVCC,yes,print
prink,CCVCC,yes,
priqk,CCVCC,yes,
pridj,CCVCC,yes,
pritx,CCVCC,yes,
prikx,CCVCC,yes,
prisp,CCVCC,yes,
prist,CCVCC,yes,
prisk,CCVCC,yes,
prift,CCVCC,yes,
prixt,CCVCC,yes,
prilb,CCVCC,yes,
prild,CCVCC,yes,
prilp,CCVCC,yes,
prilt,CCVCC,yes,
prilk,CCVCC,yes,
prilf,CCVCC,yes,
prilv,CCVCC,yes,
prilx,CCVCC,yes,
prirm,CCVCC,yes,
prirn,CCVCC,yes,
prirb,CCVCC,yes,
prird,CCVCC,yes,
prirg,CCVCC,yes,
prirp,CCVCC,yes,
prirt,CCVCC,yes,
prirk,CCVCC,yes,
prirf,CCVCC,yes,
prirv,CCVCC,yes,
prirx,CCVCC,yes,
premp,CCVCC,yes,
prend,CCVCC,yes,
prent,CCVCC,yes,apparent
prenk,CCVCC,yes,
preqk,CCVCC,yes,
predj,CCVCC,yes,
pretx,CCVCC,yes,
prekx,CCVCC,yes,
presp,CCVCC,yes,
prest,CCVCC,yes,
presk,CCVCC,yes,
preft,CCVCC,yes,
prext,CCVCC,yes,
prelb,CCVCC,yes,
preld,CCVCC,yes,
prelp,CCVCC,yes,
prelt,CCVCC,yes,
prelk,CCVCC,yes,
prelf,CCVCC,yes,
prelv,CCVCC,yes,
prelx,CCVCC,yes,
prerm,CCVCC,yes,
prern,CCVCC,yes,
prerb,CCVCC,yes,
prerd,CCVCC,yes,
prerg,CCVCC,yes,
prerp,CCVCC,yes,
prert,CCVCC,yes,
prerk,CCVCC,yes,
prerf,CCVCC,yes,
prerv,CCVCC,yes,
prerx,CCVCC,yes,
pramp,CCVCC,yes,prompt (message)
prand,CCVCC,yes,
prant,CCVCC,yes,
prank,CCVCC,yes,
praqk,CCVCC,yes,
pradj,CCVCC,yes,
pratx,CCVCC,yes,
prakx,CCVCC,yes,
prasp,CCVCC,yes,
prast,CCVCC,yes,
prask,CCVCC,yes,
praft,CCVCC,yes,
praxt,CCVCC,yes,
pralb,CCVCC,yes,
prald,CCVCC,yes,
pralp,CCVCC,yes,
pralt,CCVCC,yes,
pralk,CCVCC,yes,
pralf,CCVCC,yes,
pralv,CCVCC,yes,
pralx,CCVCC,yes,
prarm,CCVCC,yes,
prarn,CCVCC,yes,
prarb,CCVCC,yes,
prard,CCVCC,yes,
prarg,CCVCC,yes,
prarp,CCVCC,yes,
prart,CCVCC,yes,
prark,CCVCC,yes,
prarf,CCVCC,yes,
prarv,CCVCC,yes,
prarx,CCVCC,yes,
promp,CCVCC,yes,
prond,CCVCC,yes,
pront,CCVCC,yes,
pronk,CCVCC,yes,
proqk,CCVCC,yes,
prodj,CCVCC,yes,
protx,CCVCC,yes,
prokx,CCVCC,yes,
prosp,CCVCC,yes,
prost,CCVCC,yes,
prosk,CCVCC,yes,
proft,CCVCC,yes,
proxt,CCVCC,yes,
prolb,CCVCC,yes,
prold,CCVCC,yes,
prolp,CCVCC,yes,
prolt,CCVCC,yes,
prolk,CCVCC,yes,
prolf,CCVCC,yes,
prolv,CCVCC,yes,
prolx,CCVCC,yes,
prorm,CCVCC,yes,
prorn,CCVCC,yes,
prorb,CCVCC,yes,
prord,CCVCC,yes,
prorg,CCVCC,yes,
prorp,CCVCC,yes,
prort,CCVCC,yes,
prork,CCVCC,yes,
prorf,CCVCC,yes,
prorv,CCVCC,yes,
prorx,CCVCC,yes,
prump,CCVCC,yes,
prund,CCVCC,yes,
prunt,CCVCC,yes,
prunk,CCVCC,yes,
pruqk,CCVCC,yes,
prudj,CCVCC,yes,
prutx,CCVCC,yes,
prukx,CCVCC,yes,
prusp,CCVCC,yes,
prust,CCVCC,yes,
prusk,CCVCC,yes,
pruft,CCVCC,yes,
pruxt,CCVCC,yes,
prulb,CCVCC,yes,
pruld,CCVCC,yes,
prulp,CCVCC,yes,
prult,CCVCC,yes,
prulk,CCVCC,yes,
prulf,CCVCC,yes,
prulv,CCVCC,yes,
prulx,CCVCC,yes,
prurm,CCVCC,yes,
prurn,CCVCC,yes,
prurb,CCVCC,yes,
prurd,CCVCC,yes,
prurg,CCVCC,yes,
prurp,CCVCC,yes,
prurt,CCVCC,yes,
prurk,CCVCC,yes,
prurf,CCVCC,yes,
prurv,CCVCC,yes,
prurx,CCVCC,yes,
tximp,CCVCC,yes,
txind,CCVCC,yes,
txint,CCVCC,yes,
txink,CCVCC,yes,
txiqk,CCVCC,yes,tick (step)
txidj,CCVCC,yes,
txitx,CCVCC,yes,
txikx,CCVCC,yes,
txisp,CCVCC,yes,
txist,CCVCC,yes,
txisk,CCVCC,yes,
txift,CCVCC,yes,
txixt,CCVCC,yes,
txilb,CCVCC,yes,
txild,CCVCC,yes,
txilp,CCVCC,yes,
txilt,CCVCC,yes,
txilk,CCVCC,yes,
txilf,CCVCC,yes,
txilv,CCVCC,yes,
txilx,CCVCC,yes,
txirm,CCVCC,yes,
txirn,CCVCC,yes,
txirb,CCVCC,yes,
txird,CCVCC,yes,
txirg,CCVCC,yes,
txirp,CCVCC,yes,
txirt,CCVCC,yes,
txirk,CCVCC,yes,
txirf,CCVCC,yes,
txirv,CCVCC,yes,
txirx,CCVCC,yes,
txemp,CCVCC,yes,
txend,CCVCC,yes,
txent,CCVCC,yes,
txenk,CCVCC,yes,
txeqk,CCVCC,yes,
txedj,CCVCC,yes,
txetx,CCVCC,yes,
txekx,CCVCC,yes,
txesp,CCVCC,yes,
txest,CCVCC,yes,
txesk,CCVCC,yes,
txeft,CCVCC,yes,
txext,CCVCC,yes,
txelb,CCVCC,yes,
txeld,CCVCC,yes,
txelp,CCVCC,yes,
txelt,CCVCC,yes,
txelk,CCVCC,yes,
txelf,CCVCC,yes,
txelv,CCVCC,yes,
txelx,CCVCC,yes,
txerm,CCVCC,yes,
txern,CCVCC,yes,
txerb,CCVCC,yes,
txerd,CCVCC,yes,
txerg,CCVCC,yes,
txerp,CCVCC,yes,
txert,CCVCC,yes,
txerk,CCVCC,yes,
txerf,CCVCC,yes,
txerv,CCVCC,yes,
txerx,CCVCC,yes,
txamp,CCVCC,yes,
txand,CCVCC,yes,
txant,CCVCC,yes,chant
txank,CCVCC,yes,
txaqk,CCVCC,yes,
txadj,CCVCC,yes,
txatx,CCVCC,yes,
txakx,CCVCC,yes,
txasp,CCVCC,yes,
txast,CCVCC,yes,
txask,CCVCC,yes,
txaft,CCVCC,yes,
txaxt,CCVCC,yes,
txalb,CCVCC,yes,
txald,CCVCC,yes,
txalp,CCVCC,yes,
txalt,CCVCC,yes,
txalk,CCVCC,yes,
txalf,CCVCC,yes,
txalv,CCVCC,yes,
txalx,CCVCC,yes,
txarm,CCVCC,yes,item
txarn,CCVCC,yes,
txarb,CCVCC,yes,
txard,CCVCC,yes,
txarg,CCVCC,yes,
txarp,CCVCC,yes,
txart,CCVCC,yes,chart
txark,CCVCC,yes,
txarf,CCVCC,yes,
txarv,CCVCC,yes,
txarx,CCVCC,yes,
txomp,CCVCC,yes,
txond,CCVCC,yes,
txont,CCVCC,yes,
txonk,CCVCC,yes,
txoqk,CCVCC,yes,
txodj,CCVCC,yes,
txotx,CCVCC,yes,
txokx,CCVCC,yes,
txosp,CCVCC,yes,
txost,CCVCC,yes,
txosk,CCVCC,yes,
txoft,CCVCC,yes,
txoxt,CCVCC,yes,
txolb,CCVCC,yes,
txold,CCVCC,yes,
txolp,CCVCC,yes,
txolt,CCVCC,yes,
txolk,CCVCC,yes,
txolf,CCVCC,yes,
txolv,CCVCC,yes,
txolx,CCVCC,yes,
txorm,CCVCC,yes,
txorn,CCVCC,yes,
txorb,CCVCC,yes,
txord,CCVCC,yes,
txorg,CCVCC,yes,
txorp,CCVCC,yes,
txort,CCVCC,yes,
txork,CCVCC,yes,
txorf,CCVCC,yes,
txorv,CCVCC,yes,
txorx,CCVCC,yes,
txump,CCVCC,yes,
txund,CCVCC,yes,
txunt,CCVCC,yes,
txunk,CCVCC,yes,
txuqk,CCVCC,yes,
txudj,CCVCC,yes,
txutx,CCVCC,yes,
txukx,CCVCC,yes,
txusp,CCVCC,yes,
txust,CCVCC,yes,
txusk,CCVCC,yes,
txuft,CCVCC,yes,
txuxt,CCVCC,yes,
txulb,CCVCC,yes,
txuld,CCVCC,yes,
txulp,CCVCC,yes,
txult,CCVCC,yes,
txulk,CCVCC,yes,
txulf,CCVCC,yes,
txulv,CCVCC,yes,
txulx,CCVCC,yes,
txurm,CCVCC,yes,
txurn,CCVCC,yes,
txurb,CCVCC,yes,
txurd,CCVCC,yes,
txurg,CCVCC,yes,
txurp,CCVCC,yes,
txurt,CCVCC,yes,
txurk,CCVCC,yes,
txurf,CCVCC,yes,
txurv,CCVCC,yes,
txurx,CCVCC,yes,
trimp,CCVCC,yes,
trind,CCVCC,yes,
trint,CCVCC,yes,
trink,CCVCC,yes,
triqk,CCVCC,yes,
tridj,CCVCC,yes,
tritx,CCVCC,yes,
trikx,CCVCC,yes,
trisp,CCVCC,yes,
trist,CCVCC,yes,
trisk,CCVCC,yes,
trift,CCVCC,yes,
trixt,CCVCC,yes,
trilb,CCVCC,yes,
trild,CCVCC,yes,
trilp,CCVCC,yes,
trilt,CCVCC,yes,
trilk,CCVCC,yes,
trilf,CCVCC,yes,
trilv,CCVCC,yes,
trilx,CCVCC,yes,
trirm,CCVCC,yes,
trirn,CCVCC,yes,
trirb,CCVCC,yes,
trird,CCVCC,yes,
trirg,CCVCC,yes,
trirp,CCVCC,yes,
trirt,CCVCC,yes,
trirk,CCVCC,yes,
trirf,CCVCC,yes,
trirv,CCVCC,yes,
trirx,CCVCC,yes,
tremp,CCVCC,yes,
trend,CCVCC,yes,
trent,CCVCC,yes,
trenk,CCVCC,yes,
treqk,CCVCC,yes,
tredj,CCVCC,yes,
tretx,CCVCC,yes,
trekx,CCVCC,yes,
tresp,CCVCC,yes,
trest,CCVCC,yes,
tresk,CCVCC,yes,
treft,CCVCC,yes,
trext,CCVCC,yes,
trelb,CCVCC,yes,
treld,CCVCC,yes,
trelp,CCVCC,yes,
trelt,CCVCC,yes,
trelk,CCVCC,yes,
trelf,CCVCC,yes,
trelv,CCVCC,yes,
trelx,CCVCC,yes,
trerm,CCVCC,yes,
trern,CCVCC,yes,
trerb,CCVCC,yes,
trerd,CCVCC,yes,
trerg,CCVCC,yes,
trerp,CCVCC,yes,
trert,CCVCC,yes,
trerk,CCVCC,yes,
trerf,CCVCC,yes,
trerv,CCVCC,yes,
trerx,CCVCC,yes,
tramp,CCVCC,yes,
trand,CCVCC,yes,
trant,CCVCC,yes,
trank,CCVCC,yes,
traqk,CCVCC,yes,
tradj,CCVCC,yes,trudge
tratx,CCVCC,yes,
trakx,CCVCC,yes,
trasp,CCVCC,yes,
trast,CCVCC,yes,trust
trask,CCVCC,yes,
traft,CCVCC,yes,
traxt,CCVCC,yes,
tralb,CCVCC,yes,
trald,CCVCC,yes,
tralp,CCVCC,yes,
tralt,CCVCC,yes,
tralk,CCVCC,yes,
tralf,CCVCC,yes,
tralv,CCVCC,yes,
tralx,CCVCC,yes,
trarm,CCVCC,yes,
trarn,CCVCC,yes,
trarb,CCVCC,yes,
trard,CCVCC,yes,
trarg,CCVCC,yes,
trarp,CCVCC,yes,
trart,CCVCC,yes,
trark,CCVCC,yes,
trarf,CCVCC,yes,
trarv,CCVCC,yes,
trarx,CCVCC,yes,
tromp,CCVCC,yes,
trond,CCVCC,yes,
tront,CCVCC,yes,
tronk,CCVCC,yes,
troqk,CCVCC,yes,
trodj,CCVCC,yes,
trotx,CCVCC,yes,
trokx,CCVCC,yes,
trosp,CCVCC,yes,
trost,CCVCC,yes,
trosk,CCVCC,yes,
troft,CCVCC,yes,
troxt,CCVCC,yes,
trolb,CCVCC,yes,
trold,CCVCC,yes,
trolp,CCVCC,yes,
trolt,CCVCC,yes,
trolk,CCVCC,yes,
trolf,CCVCC,yes,
trolv,CCVCC,yes,
trolx,CCVCC,yes,
trorm,CCVCC,yes,
trorn,CCVCC,yes,
trorb,CCVCC,yes,
trord,CCVCC,yes,
trorg,CCVCC,yes,
trorp,CCVCC,yes,
trort,CCVCC,yes,
trork,CCVCC,yes,
trorf,CCVCC,yes,
trorv,CCVCC,yes,
trorx,CCVCC,yes,
trump,CCVCC,yes,
trund,CCVCC,yes,
trunt,CCVCC,yes,
trunk,CCVCC,yes,
truqk,CCVCC,yes,
trudj,CCVCC,yes,
trutx,CCVCC,yes,
trukx,CCVCC,yes,
trusp,CCVCC,yes,
trust,CCVCC,yes,
trusk,CCVCC,yes,
truft,CCVCC,yes,
truxt,CCVCC,yes,
trulb,CCVCC,yes,
truld,CCVCC,yes,
trulp,CCVCC,yes,
trult,CCVCC,yes,
trulk,CCVCC,yes,
trulf,CCVCC,yes,
trulv,CCVCC,yes,
trulx,CCVCC,yes,
trurm,CCVCC,yes,
trurn,CCVCC,yes,
trurb,CCVCC,yes,
trurd,CCVCC,yes,
trurg,CCVCC,yes,
trurp,CCVCC,yes,
trurt,CCVCC,yes,
trurk,CCVCC,yes,
trurf,CCVCC,yes,
trurv,CCVCC,yes,
trurx,CCVCC,yes,
klimp,CCVCC,yes,
klind,CCVCC,yes,
klint,CCVCC,yes,
klink,CCVCC,yes,
kliqk,CCVCC,yes,
klidj,CCVCC,yes,
klitx,CCVCC,yes,
klikx,CCVCC,yes,
klisp,CCVCC,yes,
klist,CCVCC,yes,
klisk,CCVCC,yes,
klift,CCVCC,yes,
klixt,CCVCC,yes,
klilb,CCVCC,yes,
klild,CCVCC,yes,
klilp,CCVCC,yes,
klilt,CCVCC,yes,
klilk,CCVCC,yes,
klilf,CCVCC,yes,
klilv,CCVCC,yes,
klilx,CCVCC,yes,
klirm,CCVCC,yes,
klirn,CCVCC,yes,
klirb,CCVCC,yes,
klird,CCVCC,yes,
klirg,CCVCC,yes,
klirp,CCVCC,yes,
klirt,CCVCC,yes,
klirk,CCVCC,yes,
klirf,CCVCC,yes,
klirv,CCVCC,yes,
klirx,CCVCC,yes,
klemp,CCVCC,yes,
klend,CCVCC,yes,
klent,CCVCC,yes,
klenk,CCVCC,yes,
kleqk,CCVCC,yes,
kledj,CCVCC,yes,
kletx,CCVCC,yes,
klekx,CCVCC,yes,
klesp,CCVCC,yes,
klest,CCVCC,yes,
klesk,CCVCC,yes,
kleft,CCVCC,yes,
klext,CCVCC,yes,
klelb,CCVCC,yes,
kleld,CCVCC,yes,
klelp,CCVCC,yes,
klelt,CCVCC,yes,
klelk,CCVCC,yes,
klelf,CCVCC,yes,
klelv,CCVCC,yes,
klelx,CCVCC,yes,
klerm,CCVCC,yes,
klern,CCVCC,yes,
klerb,CCVCC,yes,
klerd,CCVCC,yes,
klerg,CCVCC,yes,
klerp,CCVCC,yes,
klert,CCVCC,yes,
klerk,CCVCC,yes,
klerf,CCVCC,yes,
klerv,CCVCC,yes,
klerx,CCVCC,yes,
klamp,CCVCC,yes,clamp
kland,CCVCC,yes,
klant,CCVCC,yes,
klank,CCVCC,yes,
klaqk,CCVCC,yes,
kladj,CCVCC,yes,
klatx,CCVCC,yes,
klakx,CCVCC,yes,
klasp,CCVCC,yes,clasp
klast,CCVCC,yes,
klask,CCVCC,yes,
klaft,CCVCC,yes,
klaxt,CCVCC,yes,
klalb,CCVCC,yes,
klald,CCVCC,yes,
klalp,CCVCC,yes,
klalt,CCVCC,yes,
klalk,CCVCC,yes,
klalf,CCVCC,yes,
klalv,CCVCC,yes,
klalx,CCVCC,yes,
klarm,CCVCC,yes,
klarn,CCVCC,yes,
klarb,CCVCC,yes,
klard,CCVCC,yes,
klarg,CCVCC,yes,
klarp,CCVCC,yes,
klart,CCVCC,yes,
klark,CCVCC,yes,
klarf,CCVCC,yes,
klarv,CCVCC,yes,
klarx,CCVCC,yes,
klomp,CCVCC,yes,
klond,CCVCC,yes,
klont,CCVCC,yes,
klonk,CCVCC,yes,
kloqk,CCVCC,yes,
klodj,CCVCC,yes,
klotx,CCVCC,yes,
klokx,CCVCC,yes,
klosp,CCVCC,yes,
klost,CCVCC,yes,
klosk,CCVCC,yes,
kloft,CCVCC,yes,
kloxt,CCVCC,yes,
klolb,CCVCC,yes,
klold,CCVCC,yes,
klolp,CCVCC,yes,
klolt,CCVCC,yes,
klolk,CCVCC,yes,
klolf,CCVCC,yes,
klolv,CCVCC,yes,
klolx,CCVCC,yes,
klorm,CCVCC,yes,
klorn,CCVCC,yes,
klorb,CCVCC,yes,
klord,CCVCC,yes,
klorg,CCVCC,yes,
klorp,CCVCC,yes,
klort,CCVCC,yes,
klork,CCVCC,yes,
klorf,CCVCC,yes,
klorv,CCVCC,yes,
klorx,CCVCC,yes,
klump,CCVCC,yes,
klund,CCVCC,yes,
klunt,CCVCC,yes,
klunk,CCVCC,yes,
kluqk,CCVCC,yes,
kludj,CCVCC,yes,
klutx,CCVCC,yes,
klukx,CCVCC,yes,
klusp,CCVCC,yes,
klust,CCVCC,yes,
klusk,CCVCC,yes,
kluft,CCVCC,yes,
kluxt,CCVCC,yes,
klulb,CCVCC,yes,
kluld,CCVCC,yes,
klulp,CCVCC,yes,
klult,CCVCC,yes,
klulk,CCVCC,yes,
klulf,CCVCC,yes,
klulv,CCVCC,yes,
klulx,CCVCC,yes,
klurm,CCVCC,yes,
klurn,CCVCC,yes,
klurb,CCVCC,yes,
klurd,CCVCC,yes,
klurg,CCVCC,yes,
klurp,CCVCC,yes,
klurt,CCVCC,yes,
klurk,CCVCC,yes,
klurf,CCVCC,yes,
klurv,CCVCC,yes,
klurx,CCVCC,yes,
krimp,CCVCC,yes,
krind,CCVCC,yes,
krint,CCVCC,yes,
krink,CCVCC,yes,
kriqk,CCVCC,yes,
kridj,CCVCC,yes,
kritx,CCVCC,yes,
krikx,CCVCC,yes,
krisp,CCVCC,yes,
krist,CCVCC,yes,anoint
krisk,CCVCC,yes,
krift,CCVCC,yes,
krixt,CCVCC,yes,
krilb,CCVCC,yes,
krild,CCVCC,yes,
krilp,CCVCC,yes,
krilt,CCVCC,yes,
krilk,CCVCC,yes,
krilf,CCVCC,yes,
krilv,CCVCC,yes,
krilx,CCVCC,yes,
krirm,CCVCC,yes,
krirn,CCVCC,yes,
krirb,CCVCC,yes,
krird,CCVCC,yes,
krirg,CCVCC,yes,
krirp,CCVCC,yes,
krirt,CCVCC,yes,
krirk,CCVCC,yes,
krirf,CCVCC,yes,
krirv,CCVCC,yes,
krirx,CCVCC,yes,
kremp,CCVCC,yes,
krend,CCVCC,yes,
krent,CCVCC,yes,
krenk,CCVCC,yes,
kreqk,CCVCC,yes,
kredj,CCVCC,yes,
kretx,CCVCC,yes,
krekx,CCVCC,yes,
kresp,CCVCC,yes,
krest,CCVCC,yes,
kresk,CCVCC,yes,
kreft,CCVCC,yes,
krext,CCVCC,yes,
krelb,CCVCC,yes,
kreld,CCVCC,yes,
krelp,CCVCC,yes,
krelt,CCVCC,yes,
krelk,CCVCC,yes,
krelf,CCVCC,yes,
krelv,CCVCC,yes,
krelx,CCVCC,yes,
krerm,CCVCC,yes,
krern,CCVCC,yes,
krerb,CCVCC,yes,
krerd,CCVCC,yes,
krerg,CCVCC,yes,
krerp,CCVCC,yes,
krert,CCVCC,yes,
krerk,CCVCC,yes,
krerf,CCVCC,yes,
krerv,CCVCC,yes,
krerx,CCVCC,yes,
kramp,CCVCC,yes,cramp
krand,CCVCC,yes,
krant,CCVCC,yes,
krank,CCVCC,yes,
kraqk,CCVCC,yes,
kradj,CCVCC,yes,
kratx,CCVCC,yes,
krakx,CCVCC,yes,
krasp,CCVCC,yes,
krast,CCVCC,yes,annoint
krask,CCVCC,yes,
kraft,CCVCC,yes,
kraxt,CCVCC,yes,
kralb,CCVCC,yes,
krald,CCVCC,yes,
kralp,CCVCC,yes,
kralt,CCVCC,yes,
kralk,CCVCC,yes,
kralf,CCVCC,yes,
kralv,CCVCC,yes,
kralx,CCVCC,yes,
krarm,CCVCC,yes,
krarn,CCVCC,yes,
krarb,CCVCC,yes,
krard,CCVCC,yes,
krarg,CCVCC,yes,
krarp,CCVCC,yes,
krart,CCVCC,yes,
krark,CCVCC,yes,
krarf,CCVCC,yes,
krarv,CCVCC,yes,
krarx,CCVCC,yes,
kromp,CCVCC,yes,
krond,CCVCC,yes,
kront,CCVCC,yes,
kronk,CCVCC,yes,
kroqk,CCVCC,yes,
krodj,CCVCC,yes,
krotx,CCVCC,yes,
krokx,CCVCC,yes,
krosp,CCVCC,yes,
krost,CCVCC,yes,
krosk,CCVCC,yes,
kroft,CCVCC,yes,
kroxt,CCVCC,yes,
krolb,CCVCC,yes,unobstruct
krold,CCVCC,yes,
krolp,CCVCC,yes,
krolt,CCVCC,yes,
krolk,CCVCC,yes,
krolf,CCVCC,yes,
krolv,CCVCC,yes,
krolx,CCVCC,yes,
krorm,CCVCC,yes,
krorn,CCVCC,yes,
krorb,CCVCC,yes,
krord,CCVCC,yes,
krorg,CCVCC,yes,
krorp,CCVCC,yes,
krort,CCVCC,yes,
krork,CCVCC,yes,
krorf,CCVCC,yes,
krorv,CCVCC,yes,
krorx,CCVCC,yes,
krump,CCVCC,yes,
krund,CCVCC,yes,
krunt,CCVCC,yes,
krunk,CCVCC,yes,
kruqk,CCVCC,yes,
krudj,CCVCC,yes,
krutx,CCVCC,yes,crouch
krukx,CCVCC,yes,
krusp,CCVCC,yes,
krust,CCVCC,yes,
krusk,CCVCC,yes,
kruft,CCVCC,yes,
kruxt,CCVCC,yes,
krulb,CCVCC,yes,
kruld,CCVCC,yes,
krulp,CCVCC,yes,
krult,CCVCC,yes,
krulk,CCVCC,yes,
krulf,CCVCC,yes,
krulv,CCVCC,yes,
krulx,CCVCC,yes,
krurm,CCVCC,yes,
krurn,CCVCC,yes,
krurb,CCVCC,yes,
krurd,CCVCC,yes,
krurg,CCVCC,yes,
krurp,CCVCC,yes,
krurt,CCVCC,yes,
krurk,CCVCC,yes,
krurf,CCVCC,yes,
krurv,CCVCC,yes,
krurx,CCVCC,yes,
flimp,CCVCC,yes,
flind,CCVCC,yes,
flint,CCVCC,yes,
flink,CCVCC,yes,
fliqk,CCVCC,yes,
flidj,CCVCC,yes,
flitx,CCVCC,yes,
flikx,CCVCC,yes,
flisp,CCVCC,yes,
flist,CCVCC,yes,
flisk,CCVCC,yes,
flift,CCVCC,yes,
flixt,CCVCC,yes,
flilb,CCVCC,yes,
flild,CCVCC,yes,
flilp,CCVCC,yes,
flilt,CCVCC,yes,
flilk,CCVCC,yes,
flilf,CCVCC,yes,
flilv,CCVCC,yes,
flilx,CCVCC,yes,
flirm,CCVCC,yes,
flirn,CCVCC,yes,
flirb,CCVCC,yes,
flird,CCVCC,yes,
flirg,CCVCC,yes,
flirp,CCVCC,yes,
flirt,CCVCC,yes,
flirk,CCVCC,yes,
flirf,CCVCC,yes,
flirv,CCVCC,yes,
flirx,CCVCC,yes,
flemp,CCVCC,yes,
flend,CCVCC,yes,
flent,CCVCC,yes,
flenk,CCVCC,yes,
fleqk,CCVCC,yes,
fledj,CCVCC,yes,
fletx,CCVCC,yes,
flekx,CCVCC,yes,
flesp,CCVCC,yes,
flest,CCVCC,yes,
flesk,CCVCC,yes,
fleft,CCVCC,yes,
flext,CCVCC,yes,
flelb,CCVCC,yes,
fleld,CCVCC,yes,
flelp,CCVCC,yes,
flelt,CCVCC,yes,
flelk,CCVCC,yes,
flelf,CCVCC,yes,
flelv,CCVCC,yes,
flelx,CCVCC,yes,
flerm,CCVCC,yes,
flern,CCVCC,yes,
flerb,CCVCC,yes,
flerd,CCVCC,yes,
flerg,CCVCC,yes,
flerp,CCVCC,yes,
flert,CCVCC,yes,
flerk,CCVCC,yes,
flerf,CCVCC,yes,
flerv,CCVCC,yes,
flerx,CCVCC,yes,
flamp,CCVCC,yes,
fland,CCVCC,yes,
flant,CCVCC,yes,flaunt
flank,CCVCC,yes,
flaqk,CCVCC,yes,
fladj,CCVCC,yes,
flatx,CCVCC,yes,
flakx,CCVCC,yes,
flasp,CCVCC,yes,
flast,CCVCC,yes,
flask,CCVCC,yes,
flaft,CCVCC,yes,
flaxt,CCVCC,yes,
flalb,CCVCC,yes,
flald,CCVCC,yes,
flalp,CCVCC,yes,
flalt,CCVCC,yes,
flalk,CCVCC,yes,
flalf,CCVCC,yes,
flalv,CCVCC,yes,
flalx,CCVCC,yes,
flarm,CCVCC,yes,
flarn,CCVCC,yes,
flarb,CCVCC,yes,
flard,CCVCC,yes,
flarg,CCVCC,yes,
flarp,CCVCC,yes,
flart,CCVCC,yes,
flark,CCVCC,yes,
flarf,CCVCC,yes,
flarv,CCVCC,yes,
