word,shape,distinct,meaning
kerg,CVCC,no,
kerp,CVCC,no,
kert,CVCC,no,
kerk,CVCC,no,
kerf,CVCC,no,
kerv,CVCC,no,
kerx,CVCC,no,
kamp,CVCC,no,camp
kand,CVCC,no,command
kant,CVCC,no,
kank,CVCC,no,
kaqk,CVCC,no,
kadj,CVCC,no,
katx,CVCC,no,
kakx,CVCC,no,
kasp,CVCC,no,
kast,CVCC,no,cast
kask,CVCC,no,
kaft,CVCC,no,
kaxt,CVCC,no,
kalb,CVCC,no,
kald,CVCC,no,
kalp,CVCC,no,
kalt,CVCC,no,cult
kalk,CVCC,no,
kalf,CVCC,no,
kalv,CVCC,yes,kelvin
kalx,CVCC,no,
karm,CVCC,no,
karn,CVCC,no,
karb,CVCC,no,
kard,CVCC,no,can
karg,CVCC,no,
karp,CVCC,no,keep
kart,CVCC,no,crown
kark,CVCC,yes,quark
karf,CVCC,no,
karv,CVCC,no,
karx,CVCC,no,
komp,CVCC,no,
kond,CVCC,no,
kont,CVCC,no,
konk,CVCC,no,
koqk,CVCC,no,
kodj,CVCC,no,
kotx,CVCC,no,
kokx,CVCC,no,
kosp,CVCC,no,
kost,CVCC,no,
kosk,CVCC,no,
koft,CVCC,no,
koxt,CVCC,no,
kolb,CVCC,no,
kold,CVCC,no,cold
kolp,CVCC,no,
kolt,CVCC,no,
kolk,CVCC,no,
kolf,CVCC,no,
kolv,CVCC,no,
kolx,CVCC,no,
korm,CVCC,no,
korn,CVCC,no,category
korb,CVCC,yes,cone
kord,CVCC,no,
korg,CVCC,no,encounter
korp,CVCC,no,
kort,CVCC,no,court (justice)
kork,CVCC,no,curl
korf,CVCC,no,
korv,CVCC,no,
korx,CVCC,no,xor
kump,CVCC,no,
kund,CVCC,yes,kind (good)
kunt,CVCC,no,
kunk,CVCC,no,
kuqk,CVCC,no,
kudj,CVCC,no,
kutx,CVCC,no,
kukx,CVCC,no,
kusp,CVCC,no,
kust,CVCC,no,
kusk,CVCC,no,
kuft,CVCC,no,
kuxt,CVCC,no,
kulb,CVCC,no,
kuld,CVCC,no,
kulp,CVCC,no,
kult,CVCC,no,
kulk,CVCC,no,
kulf,CVCC,no,
kulv,CVCC,no,
kulx,CVCC,no,answer
kurm,CVCC,no,
kurn,CVCC,no,
kurb,CVCC,no,
kurd,CVCC,no,
kurg,CVCC,no,
kurp,CVCC,no,
kurt,CVCC,no,
kurk,CVCC,no,
kurf,CVCC,no,
kurv,CVCC,yes,curve
kurx,CVCC,no,
himp,CVCC,no,
hind,CVCC,no,
hint,CVCC,yes,hint
hink,CVCC,no,
hiqk,CVCC,no,
hidj,CVCC,yes,polyhedron
hitx,CVCC,no,
hikx,CVCC,yes,
hisp,CVCC,yes,
hist,CVCC,no,
hisk,CVCC,yes,
hift,CVCC,yes,
hixt,CVCC,yes,
hilb,CVCC,yes,
hild,CVCC,no,
hilp,CVCC,no,
hilt,CVCC,yes,
hilk,CVCC,yes,elk
hilf,CVCC,yes,
hilv,CVCC,no,
hilx,CVCC,yes,
hirm,CVCC,yes,
hirn,CVCC,no,
hirb,CVCC,no,
hird,CVCC,no,
hirg,CVCC,no,
hirp,CVCC,no,
hirt,CVCC,no,
hirk,CVCC,no,
hirf,CVCC,no,
hirv,CVCC,no,
hirx,CVCC,no,
hemp,CVCC,no,
hend,CVCC,no,
hent,CVCC,no,
henk,CVCC,no,
heqk,CVCC,yes,angry
hedj,CVCC,no,age
hetx,CVCC,no,
hekx,CVCC,no,
hesp,CVCC,no,
hest,CVCC,no,
hesk,CVCC,no,
heft,CVCC,no,
hext,CVCC,no,
helb,CVCC,no,
held,CVCC,no,
help,CVCC,no,
helt,CVCC,no,
helk,CVCC,no,
helf,CVCC,no,
helv,CVCC,no,
helx,CVCC,no,
herm,CVCC,no,
hern,CVCC,no,
herb,CVCC,no,
herd,CVCC,no,
herg,CVCC,no,
herp,CVCC,no,
hert,CVCC,no,
herk,CVCC,no,
herf,CVCC,no,
herv,CVCC,no,
herx,CVCC,no,
hamp,CVCC,yes,ampere (electric current)
hand,CVCC,yes,
hant,CVCC,no,hunt
hank,CVCC,no,
haqk,CVCC,no,
hadj,CVCC,yes,hedge
hatx,CVCC,no,hole
hakx,CVCC,yes,
hasp,CVCC,no,
hast,CVCC,no,
hask,CVCC,yes,explore
haft,CVCC,yes,
haxt,CVCC,yes,
halb,CVCC,no,
hald,CVCC,yes,elm
halp,CVCC,yes,
halt,CVCC,no,
halk,CVCC,no,
half,CVCC,no,
halv,CVCC,no,
halx,CVCC,yes,hair
harm,CVCC,no,
harn,CVCC,no,
harb,CVCC,no,
hard,CVCC,no,hard (vs. soft)
harg,CVCC,no,
harp,CVCC,no,
hart,CVCC,no,
hark,CVCC,yes,arc
harf,CVCC,no,
harv,CVCC,no,
harx,CVCC,no,
homp,CVCC,no,
hond,CVCC,no,
hont,CVCC,no,
honk,CVCC,no,
hoqk,CVCC,no,
hodj,CVCC,no,
hotx,CVCC,no,
hokx,CVCC,no,
hosp,CVCC,no,
host,CVCC,yes,thirst
hosk,CVCC,no,
hoft,CVCC,no,
hoxt,CVCC,no,
holb,CVCC,no,
hold,CVCC,no,h sound
holp,CVCC,no,
holt,CVCC,no,
holk,CVCC,no,
holf,CVCC,no,
holv,CVCC,yes,elbow
holx,CVCC,no,
horm,CVCC,no,
horn,CVCC,yes,horn (animal)
horb,CVCC,no,
hord,CVCC,no,ahead
horg,CVCC,no,
horp,CVCC,no,
hort,CVCC,no,heart (body)
hork,CVCC,no,
horf,CVCC,no,
horv,CVCC,no,
horx,CVCC,no,oh
hump,CVCC,yes,
hund,CVCC,yes,
hunt,CVCC,no,
hunk,CVCC,no,
huqk,CVCC,yes,hunger
hudj,CVCC,yes,vowel u sound
hutx,CVCC,no,itch
hukx,CVCC,yes,
husp,CVCC,no,
hust,CVCC,no,
husk,CVCC,yes,
huft,CVCC,yes,
huxt,CVCC,yes,
hulb,CVCC,yes,
huld,CVCC,no,
hulp,CVCC,no,
hult,CVCC,yes,
hulk,CVCC,yes,
hulf,CVCC,no,
hulv,CVCC,no,
hulx,CVCC,yes,
hurm,CVCC,no,
hurn,CVCC,no,
hurb,CVCC,no,
hurd,CVCC,no,
hurg,CVCC,no,
hurp,CVCC,no,
hurt,CVCC,no,
hurk,CVCC,no,
hurf,CVCC,no,
hurv,CVCC,no,
hurx,CVCC,no,
simp,CVCC,no,
sind,CVCC,no,
sint,CVCC,no,
sink,CVCC,no,
siqk,CVCC,yes,sink (down)
sidj,CVCC,no,
sitx,CVCC,yes,second (time)
sikx,CVCC,yes,
sisp,CVCC,no,
sist,CVCC,no,
sisk,CVCC,yes,
sift,CVCC,yes,
sixt,CVCC,yes,
silb,CVCC,yes,
sild,CVCC,no,
silp,CVCC,no,
silt,CVCC,yes,
silk,CVCC,yes,
silf,CVCC,yes,
silv,CVCC,no,
silx,CVCC,yes,
sirm,CVCC,yes,
sirn,CVCC,no,
sirb,CVCC,no,
sird,CVCC,no,
sirg,CVCC,no,
sirp,CVCC,no,
sirt,CVCC,no,
sirk,CVCC,no,
sirf,CVCC,no,
sirv,CVCC,no,
sirx,CVCC,no,
semp,CVCC,no,
send,CVCC,no,
sent,CVCC,yes,saint
senk,CVCC,no,
seqk,CVCC,no,
sedj,CVCC,no,sage (person)
setx,CVCC,no,
sekx,CVCC,no,
sesp,CVCC,no,
sest,CVCC,no,
sesk,CVCC,no,
seft,CVCC,no,
sext,CVCC,no,
selb,CVCC,no,
seld,CVCC,no,
selp,CVCC,no,
selt,CVCC,no,
selk,CVCC,no,
self,CVCC,no,
selv,CVCC,no,
selx,CVCC,no,
serm,CVCC,no,
sern,CVCC,no,
serb,CVCC,no,
serd,CVCC,no,
serg,CVCC,no,
serp,CVCC,no,
sert,CVCC,no,
serk,CVCC,no,
serf,CVCC,no,
serv,CVCC,no,
serx,CVCC,no,
samp,CVCC,no,sentence (text)
sand,CVCC,no,sand
sant,CVCC,no,
sank,CVCC,no,
saqk,CVCC,yes,sign
sadj,CVCC,yes,beside
satx,CVCC,no,such
sakx,CVCC,yes,
sasp,CVCC,yes,
sast,CVCC,no,
sask,CVCC,yes,
saft,CVCC,yes,soft
saxt,CVCC,yes,
salb,CVCC,no,
sald,CVCC,no,
salp,CVCC,no,
salt,CVCC,no,
salk,CVCC,yes,circle
salf,CVCC,no,
salv,CVCC,no,
salx,CVCC,no,
sarm,CVCC,no,
sarn,CVCC,no,
sarb,CVCC,no,
sard,CVCC,yes,side
sarg,CVCC,no,
sarp,CVCC,no,
sart,CVCC,no,certain
sark,CVCC,no,discern
sarf,CVCC,no,
sarv,CVCC,no,
sarx,CVCC,no,
somp,CVCC,yes,
sond,CVCC,yes,
sont,CVCC,no,
sonk,CVCC,no,
soqk,CVCC,no,
sodj,CVCC,no,
sotx,CVCC,no,
sokx,CVCC,no,
sosp,CVCC,no,
sost,CVCC,no,
sosk,CVCC,no,
soft,CVCC,no,
soxt,CVCC,no,
solb,CVCC,no,
sold,CVCC,no,solid
solp,CVCC,yes,swap
solt,CVCC,no,
solk,CVCC,no,
solf,CVCC,no,
solv,CVCC,no,
solx,CVCC,no,
sorm,CVCC,yes,some
sorn,CVCC,no,
sorb,CVCC,no,
sord,CVCC,no,
sorg,CVCC,no,recent
sorp,CVCC,no,
sort,CVCC,no,
sork,CVCC,no,
sorf,CVCC,yes,surface
sorv,CVCC,no,
sorx,CVCC,no,
sump,CVCC,no,
sund,CVCC,no,
sunt,CVCC,no,
sunk,CVCC,no,
suqk,CVCC,no,
sudj,CVCC,no,
sutx,CVCC,yes,set (math)
sukx,CVCC,yes,
susp,CVCC,yes,
sust,CVCC,no,
susk,CVCC,yes,
suft,CVCC,yes,
suxt,CVCC,yes,
sulb,CVCC,no,
suld,CVCC,yes,
sulp,CVCC,no,
sult,CVCC,no,
sulk,CVCC,yes,
sulf,CVCC,no,
sulv,CVCC,no,
sulx,CVCC,yes,
surm,CVCC,no,
surn,CVCC,no,
surb,CVCC,no,
surd,CVCC,no,
surg,CVCC,no,
surp,CVCC,no,
surt,CVCC,no,
surk,CVCC,no,
surf,CVCC,no,
surv,CVCC,no,
surx,CVCC,no,
zimp,CVCC,no,
zind,CVCC,no,
zint,CVCC,no,
zink,CVCC,no,
ziqk,CVCC,no,
zidj,CVCC,no,
zitx,CVCC,no,
zikx,CVCC,no,
zisp,CVCC,no,
zist,CVCC,yes,resist
zisk,CVCC,no,
zift,CVCC,no,
zixt,CVCC,no,
zilb,CVCC,no,
zild,CVCC,no,
zilp,CVCC,no,
zilt,CVCC,no,
zilk,CVCC,no,
zilf,CVCC,no,
zilv,CVCC,no,
zilx,CVCC,no,
zirm,CVCC,no,
zirn,CVCC,no,
zirb,CVCC,no,
zird,CVCC,no,
zirg,CVCC,no,
zirp,CVCC,no,
zirt,CVCC,no,
zirk,CVCC,no,
zirf,CVCC,no,
zirv,CVCC,no,
zirx,CVCC,no,
zemp,CVCC,no,
zend,CVCC,no,
zent,CVCC,no,
zenk,CVCC,no,
zeqk,CVCC,no,hand
zedj,CVCC,no,
zetx,CVCC,no,1000
zekx,CVCC,no,
zesp,CVCC,no,
zest,CVCC,no,
zesk,CVCC,no,
zeft,CVCC,no,
zext,CVCC,no,
zelb,CVCC,no,
zeld,CVCC,no,
zelp,CVCC,no,
zelt,CVCC,no,
zelk,CVCC,no,
zelf,CVCC,no,
zelv,CVCC,no,
zelx,CVCC,no,
zerm,CVCC,no,
zern,CVCC,no,
zerb,CVCC,no,
zerd,CVCC,no,
zerg,CVCC,no,
zerp,CVCC,no,
zert,CVCC,no,
zerk,CVCC,no,
zerf,CVCC,no,
zerv,CVCC,no,
zerx,CVCC,no,
zamp,CVCC,no,
zand,CVCC,no,
zant,CVCC,no,
zank,CVCC,no,
zaqk,CVCC,no,
zadj,CVCC,no,
zatx,CVCC,no,
zakx,CVCC,no,
zasp,CVCC,no,
zast,CVCC,no,
zask,CVCC,no,
zaft,CVCC,no,
zaxt,CVCC,no,
zalb,CVCC,no,fermion
zald,CVCC,no,
zalp,CVCC,no,
zalt,CVCC,no,
zalk,CVCC,no,
zalf,CVCC,no,
zalv,CVCC,no,dissolve
zalx,CVCC,yes,toe
zarm,CVCC,no,
zarn,CVCC,no,alien
zarb,CVCC,no,
zard,CVCC,no,
zarg,CVCC,no,
zarp,CVCC,no,
zart,CVCC,no,lizard
zark,CVCC,no,open
zarf,CVCC,no,
zarv,CVCC,no,
zarx,CVCC,no,
zomp,CVCC,no,
zond,CVCC,no,
zont,CVCC,no,
zonk,CVCC,no,
zoqk,CVCC,no,
zodj,CVCC,no,
zotx,CVCC,no,
zokx,CVCC,no,
zosp,CVCC,no,
zost,CVCC,no,
zosk,CVCC,no,
zoft,CVCC,no,
zoxt,CVCC,no,
zolb,CVCC,no,
zold,CVCC,no,
zolp,CVCC,no,
zolt,CVCC,no,column
zolk,CVCC,no,
zolf,CVCC,no,
zolv,CVCC,no,
zolx,CVCC,no,
zorm,CVCC,no,
zorn,CVCC,no,ear
zorb,CVCC,no,
zord,CVCC,no,exit
zorg,CVCC,no,
zorp,CVCC,no,
zort,CVCC,no,
zork,CVCC,no,
zorf,CVCC,no,
zorv,CVCC,no,
zorx,CVCC,no,
zump,CVCC,no,
zund,CVCC,no,
zunt,CVCC,no,
zunk,CVCC,no,
zuqk,CVCC,yes,z sound
zudj,CVCC,no,
zutx,CVCC,no,
zukx,CVCC,no,
zusp,CVCC,no,
zust,CVCC,no,
zusk,CVCC,no,
zuft,CVCC,no,
zuxt,CVCC,no,
zulb,CVCC,no,
zuld,CVCC,no,
zulp,CVCC,no,
zult,CVCC,no,
zulk,CVCC,no,
zulf,CVCC,no,
zulv,CVCC,no,
zulx,CVCC,no,
zurm,CVCC,no,
zurn,CVCC,no,
zurb,CVCC,no,
zurd,CVCC,no,
zurg,CVCC,no,
zurp,CVCC,no,
zurt,CVCC,no,
zurk,CVCC,no,
zurf,CVCC,no,
zurv,CVCC,no,
zurx,CVCC,no,
fimp,CVCC,no,
find,CVCC,no,
fint,CVCC,no,
fink,CVCC,no,
fiqk,CVCC,yes,even (though)
fidj,CVCC,no,
fitx,CVCC,no,
fikx,CVCC,yes,
fisp,CVCC,no,
fist,CVCC,no,
fisk,CVCC,yes,
fift,CVCC,yes,
fixt,CVCC,yes,
filb,CVCC,yes,
fild,CVCC,no,
filp,CVCC,no,
filt,CVCC,yes,
filk,CVCC,yes,
filf,CVCC,yes,
filv,CVCC,no,
filx,CVCC,yes,
firm,CVCC,yes,
firn,CVCC,no,
firb,CVCC,no,
fird,CVCC,no,
firg,CVCC,no,
firp,CVCC,no,
firt,CVCC,no,
firk,CVCC,no,
firf,CVCC,no,
firv,CVCC,no,
firx,CVCC,no,
femp,CVCC,no,
fend,CVCC,no,
fent,CVCC,yes,faint (dizzy)
fenk,CVCC,no,
feqk,CVCC,no,
fedj,CVCC,no,
fetx,CVCC,no,
fekx,CVCC,no,
fesp,CVCC,no,
fest,CVCC,no,
fesk,CVCC,no,
feft,CVCC,no,
fext,CVCC,no,
felb,CVCC,no,
feld,CVCC,no,
felp,CVCC,no,
felt,CVCC,no,
felk,CVCC,no,
felf,CVCC,no,
felv,CVCC,no,
felx,CVCC,no,
ferm,CVCC,no,
fern,CVCC,no,
ferb,CVCC,no,
ferd,CVCC,no,
ferg,CVCC,no,
ferp,CVCC,no,
fert,CVCC,no,
ferk,CVCC,no,
ferf,CVCC,no,
ferv,CVCC,no,
ferx,CVCC,no,
famp,CVCC,no,
fand,CVCC,no,fund
fant,CVCC,no,
fank,CVCC,no,
faqk,CVCC,yes,funk
fadj,CVCC,no,
fatx,CVCC,no,
fakx,CVCC,yes,
fasp,CVCC,no,
fast,CVCC,yes,fast
fask,CVCC,yes,
faft,CVCC,yes,
faxt,CVCC,yes,
falb,CVCC,no,
fald,CVCC,no,
falp,CVCC,no,
falt,CVCC,no,
falk,CVCC,no,
falf,CVCC,no,
falv,CVCC,no,
falx,CVCC,no,
farm,CVCC,yes,far
farn,CVCC,no,
farb,CVCC,no,
fard,CVCC,no,
farg,CVCC,yes,fog
farp,CVCC,no,
fart,CVCC,yes,fart
fark,CVCC,no,
farf,CVCC,no,
farv,CVCC,yes,10^24
farx,CVCC,no,
fomp,CVCC,no,
fond,CVCC,no,
font,CVCC,no,
fonk,CVCC,no,
foqk,CVCC,no,
fodj,CVCC,no,
fotx,CVCC,no,
fokx,CVCC,no,
fosp,CVCC,no,
fost,CVCC,no,
fosk,CVCC,no,
foft,CVCC,no,
foxt,CVCC,no,
folb,CVCC,no,
fold,CVCC,no,fold
folp,CVCC,no,
folt,CVCC,no,
folk,CVCC,no,
folf,CVCC,no,
folv,CVCC,no,
folx,CVCC,no,
form,CVCC,no,form
forn,CVCC,no,fine (good)
forb,CVCC,no,
ford,CVCC,no,
forg,CVCC,no,
forp,CVCC,no,
fort,CVCC,no,fort
fork,CVCC,no,ant (animal)
forf,CVCC,no,
forv,CVCC,no,
forx,CVCC,no,
fump,CVCC,no,
fund,CVCC,no,
funt,CVCC,yes,photon
funk,CVCC,yes,
fuqk,CVCC,no,
fudj,CVCC,no,
futx,CVCC,no,
fukx,CVCC,yes,
fusp,CVCC,no,
fust,CVCC,no,
fusk,CVCC,yes,
fuft,CVCC,yes,
fuxt,CVCC,yes,
fulb,CVCC,no,
fuld,CVCC,no,
fulp,CVCC,no,
fult,CVCC,yes,
fulk,CVCC,yes,
fulf,CVCC,no,
fulv,CVCC,no,
fulx,CVCC,no,
furm,CVCC,yes,
furn,CVCC,no,
furb,CVCC,no,
furd,CVCC,no,
furg,CVCC,no,
furp,CVCC,no,
furt,CVCC,no,
furk,CVCC,no,
furf,CVCC,no,
furv,CVCC,no,
furx,CVCC,no,
vimp,CVCC,no,
vind,CVCC,no,
vint,CVCC,no,
vink,CVCC,no,
viqk,CVCC,no,
vidj,CVCC,no,
vitx,CVCC,no,
vikx,CVCC,no,
visp,CVCC,no,
vist,CVCC,yes,visit
visk,CVCC,no,
vift,CVCC,no,
vixt,CVCC,no,
vilb,CVCC,no,
vild,CVCC,no,
vilp,CVCC,no,
vilt,CVCC,no,
vilk,CVCC,no,
vilf,CVCC,no,
vilv,CVCC,no,
vilx,CVCC,no,
virm,CVCC,no,
virn,CVCC,no,
virb,CVCC,no,
vird,CVCC,no,
virg,CVCC,no,
virp,CVCC,no,
virt,CVCC,no,
virk,CVCC,no,
virf,CVCC,no,
virv,CVCC,no,
virx,CVCC,no,
vemp,CVCC,no,
vend,CVCC,no,
vent,CVCC,no,
venk,CVCC,no,
veqk,CVCC,no,
vedj,CVCC,yes,vegetable
vetx,CVCC,no,
vekx,CVCC,no,
vesp,CVCC,no,
vest,CVCC,no,
vesk,CVCC,no,
veft,CVCC,no,
vext,CVCC,no,
velb,CVCC,no,
veld,CVCC,no,
velp,CVCC,no,
velt,CVCC,no,
velk,CVCC,no,
velf,CVCC,no,
velv,CVCC,no,
velx,CVCC,no,
verm,CVCC,no,
vern,CVCC,no,
verb,CVCC,no,
verd,CVCC,no,
verg,CVCC,no,
verp,CVCC,no,
vert,CVCC,no,
verk,CVCC,no,
verf,CVCC,no,
verv,CVCC,no,
verx,CVCC,no,
vamp,CVCC,no,
vand,CVCC,no,
vant,CVCC,no,archaea
vank,CVCC,no,
vaqk,CVCC,no,cow
vadj,CVCC,no,
vatx,CVCC,no,
vakx,CVCC,no,
vasp,CVCC,no,
vast,CVCC,no,vast
vask,CVCC,no,
vaft,CVCC,no,
vaxt,CVCC,no,
valb,CVCC,no,
vald,CVCC,no,
valp,CVCC,no,
valt,CVCC,no,
valk,CVCC,no,
valf,CVCC,no,
valv,CVCC,no,evolve
valx,CVCC,no,
varm,CVCC,no,vomit
varn,CVCC,no,
varb,CVCC,no,
vard,CVCC,no,
varg,CVCC,no,
varp,CVCC,no,
vart,CVCC,no,
vark,CVCC,no,syllable
varf,CVCC,no,
varv,CVCC,no,
varx,CVCC,no,
vomp,CVCC,no,
vond,CVCC,no,
vont,CVCC,no,
vonk,CVCC,no,
voqk,CVCC,no,
vodj,CVCC,no,
votx,CVCC,no,
vokx,CVCC,no,
vosp,CVCC,no,
vost,CVCC,no,
vosk,CVCC,no,
voft,CVCC,no,
voxt,CVCC,no,
volb,CVCC,no,
vold,CVCC,no,
volp,CVCC,no,
volt,CVCC,no,volt
volk,CVCC,no,
volf,CVCC,no,
volv,CVCC,no,
volx,CVCC,no,
vorm,CVCC,no,
vorn,CVCC,no,
vorb,CVCC,yes,ever
vord,CVCC,no,avoid
vorg,CVCC,no,
vorp,CVCC,no,
vort,CVCC,no,
vork,CVCC,no,electron
vorf,CVCC,no,
vorv,CVCC,no,
vorx,CVCC,yes,vowel o sound
vump,CVCC,no,
vund,CVCC,no,
vunt,CVCC,no,
vunk,CVCC,no,
vuqk,CVCC,no,
vudj,CVCC,no,
vutx,CVCC,yes,entity
vukx,CVCC,no,
vusp,CVCC,no,
vust,CVCC,yes,v sound
vusk,CVCC,no,
vuft,CVCC,no,
vuxt,CVCC,no,
vulb,CVCC,no,
vuld,CVCC,no,
vulp,CVCC,no,
vult,CVCC,no,
vulk,CVCC,no,
vulf,CVCC,no,
vulv,CVCC,no,
vulx,CVCC,no,
vurm,CVCC,no,
vurn,CVCC,no,
vurb,CVCC,no,
vurd,CVCC,no,
vurg,CVCC,no,
vurp,CVCC,no,
vurt,CVCC,no,
vurk,CVCC,no,
vurf,CVCC,yes,verify
vurv,CVCC,no,
vurx,CVCC,no,
ximp,CVCC,yes,shrimp (fish)
xind,CVCC,yes,
xint,CVCC,no,
xink,CVCC,yes,
xiqk,CVCC,no,
xidj,CVCC,yes,
xitx,CVCC,no,
xikx,CVCC,yes,
xisp,CVCC,yes,
xist,CVCC,no,
xisk,CVCC,yes,
xift,CVCC,yes,shift
xixt,CVCC,yes,
xilb,CVCC,no,
xild,CVCC,yes,shield
xilp,CVCC,yes,
xilt,CVCC,no,
xilk,CVCC,yes,
xilf,CVCC,yes,
xilv,CVCC,no,
xilx,CVCC,yes,
xirm,CVCC,yes,
xirn,CVCC,no,
xirb,CVCC,no,
xird,CVCC,no,
xirg,CVCC,no,
xirp,CVCC,no,
xirt,CVCC,no,
xirk,CVCC,no,
xirf,CVCC,no,
xirv,CVCC,no,
xirx,CVCC,no,
xemp,CVCC,no,
xend,CVCC,no,
xent,CVCC,no,
xenk,CVCC,no,
xeqk,CVCC,no,
xedj,CVCC,no,
xetx,CVCC,no,
xekx,CVCC,no,
xesp,CVCC,no,
xest,CVCC,no,
xesk,CVCC,no,
xeft,CVCC,no,
xext,CVCC,no,
xelb,CVCC,no,
xeld,CVCC,no,
xelp,CVCC,no,
xelt,CVCC,no,
xelk,CVCC,no,
xelf,CVCC,no,
xelv,CVCC,no,
xelx,CVCC,no,
xerm,CVCC,no,
xern,CVCC,no,
xerb,CVCC,no,
xerd,CVCC,no,
xerg,CVCC,no,
xerp,CVCC,no,
xert,CVCC,no,
xerk,CVCC,no,
xerf,CVCC,no,
xerv,CVCC,no,
xerx,CVCC,no,
xamp,CVCC,no,
xand,CVCC,no,
xant,CVCC,yes,ancient
xank,CVCC,yes,
xaqk,CVCC,no,
xadj,CVCC,yes,
xatx,CVCC,no,
xakx,CVCC,yes,
xasp,CVCC,yes,
xast,CVCC,no,
xask,CVCC,yes,ask
xaft,CVCC,yes,
xaxt,CVCC,yes,
xalb,CVCC,no,
xald,CVCC,yes,
xalp,CVCC,no,
xalt,CVCC,no,
xalk,CVCC,no,
xalf,CVCC,no,
xalv,CVCC,no,
xalx,CVCC,yes,
xarm,CVCC,yes,10^21
xarn,CVCC,no,
xarb,CVCC,no,
xard,CVCC,no,
xarg,CVCC,no,
xarp,CVCC,yes,x sound
xart,CVCC,no,
xark,CVCC,yes,society
xarf,CVCC,no,
xarv,CVCC,no,
xarx,CVCC,no,
xomp,CVCC,no,
xond,CVCC,no,
xont,CVCC,no,
xonk,CVCC,no,
xoqk,CVCC,no,
xodj,CVCC,no,
xotx,CVCC,no,
xokx,CVCC,no,
xosp,CVCC,no,
xost,CVCC,no,
xosk,CVCC,no,
xoft,CVCC,no,
xoxt,CVCC,no,
xolb,CVCC,no,
xold,CVCC,no,
xolp,CVCC,no,
xolt,CVCC,no,
xolk,CVCC,no,
xolf,CVCC,no,
xolv,CVCC,no,
xolx,CVCC,no,
xorm,CVCC,no,
xorn,CVCC,no,
xorb,CVCC,no,
xord,CVCC,no,
xorg,CVCC,no,
xorp,CVCC,no,
xort,CVCC,no,sure
xork,CVCC,no,
xorf,CVCC,no,
xorv,CVCC,no,
xorx,CVCC,no,
xump,CVCC,yes,
xund,CVCC,yes,
xunt,CVCC,no,
xunk,CVCC,yes,
xuqk,CVCC,no,
xudj,CVCC,yes,
xutx,CVCC,no,
xukx,CVCC,yes,
xusp,CVCC,yes,
xust,CVCC,no,
xusk,CVCC,yes,
xuft,CVCC,yes,
xuxt,CVCC,yes,
xulb,CVCC,yes,
xuld,CVCC,no,
xulp,CVCC,no,
xult,CVCC,yes,
xulk,CVCC,yes,
xulf,CVCC,yes,
xulv,CVCC,no,
xulx,CVCC,yes,
xurm,CVCC,yes,
xurn,CVCC,no,
xurb,CVCC,no,
xurd,CVCC,no,
xurg,CVCC,no,
xurp,CVCC,no,
xurt,CVCC,no,
xurk,CVCC,no,
xurf,CVCC,no,
xurv,CVCC,no,
xurx,CVCC,no,
jimp,CVCC,no,
jind,CVCC,no,
jint,CVCC,no,
jink,CVCC,no,
jiqk,CVCC,no,
jidj,CVCC,no,
jitx,CVCC,no,
jikx,CVCC,no,
jisp,CVCC,no,
jist,CVCC,no,
jisk,CVCC,no,
jift,CVCC,no,
jixt,CVCC,no,
jilb,CVCC,no,
jild,CVCC,no,
jilp,CVCC,no,
jilt,CVCC,no,
jilk,CVCC,no,
jilf,CVCC,no,
jilv,CVCC,no,
jilx,CVCC,no,
jirm,CVCC,no,
jirn,CVCC,no,
jirb,CVCC,no,
jird,CVCC,no,
jirg,CVCC,no,
jirp,CVCC,no,
jirt,CVCC,no,
jirk,CVCC,no,
jirf,CVCC,no,
jirv,CVCC,no,
jirx,CVCC,no,
jemp,CVCC,no,
jend,CVCC,no,
jent,CVCC,no,
jenk,CVCC,no,
jeqk,CVCC,no,
jedj,CVCC,no,
jetx,CVCC,no,
jekx,CVCC,no,
jesp,CVCC,no,
jest,CVCC,no,
jesk,CVCC,no,
jeft,CVCC,no,
jext,CVCC,no,
jelb,CVCC,no,
jeld,CVCC,no,
jelp,CVCC,no,
jelt,CVCC,no,
jelk,CVCC,no,
jelf,CVCC,no,
jelv,CVCC,no,
jelx,CVCC,no,
jerm,CVCC,no,
jern,CVCC,no,
jerb,CVCC,no,
jerd,CVCC,no,
jerg,CVCC,no,
jerp,CVCC,no,
jert,CVCC,no,
jerk,CVCC,no,
jerf,CVCC,no,
jerv,CVCC,no,
jerx,CVCC,no,
jamp,CVCC,no,
jand,CVCC,no,
jant,CVCC,no,
jank,CVCC,no,
jaqk,CVCC,no,
jadj,CVCC,no,
jatx,CVCC,no,
jakx,CVCC,no,
jasp,CVCC,no,
jast,CVCC,no,
jask,CVCC,no,
jaft,CVCC,no,
jaxt,CVCC,no,
jalb,CVCC,no,
jald,CVCC,no,
jalp,CVCC,no,
jalt,CVCC,no,
jalk,CVCC,no,
jalf,CVCC,yes,j sound
jalv,CVCC,no,
jalx,CVCC,no,
jarm,CVCC,no,
jarn,CVCC,no,
jarb,CVCC,no,
jard,CVCC,no,
jarg,CVCC,no,
jarp,CVCC,no,
jart,CVCC,no,
jark,CVCC,no,
jarf,CVCC,no,
jarv,CVCC,no,
jarx,CVCC,no,
jomp,CVCC,no,
jond,CVCC,no,
jont,CVCC,no,
jonk,CVCC,no,
joqk,CVCC,no,
jodj,CVCC,no,
